selling_price,year,km_driven,fuel,seller_type,transmission,owners,kmpl,engine_cc,power_bhp,seats
250000,2014,120000,Diesel,Individual,Manual,1,19.1,1405,70,5
225000,2012,100000,Diesel,Individual,Manual,3,25.44,936,57.6,5
55000,2007,75958,Diesel,Individual,Manual,2,17.88,1396,52.8,5
42000,1996,70000,Petrol,Individual,Manual,3,16.1,796,37,4
282000,2006,128000,Diesel,Individual,Manual,4,12.6,1991,112,7
80000,2007,110000,Diesel,Individual,Manual,3,16.8,1405,62,5
500000,2016,40000,Petrol,Individual,Manual,1,20.85,1197,83.14,5
500000,2016,70000,Diesel,Individual,Manual,1,25.83,1498,99,5
400000,2011,60000,Diesel,Individual,Manual,1,22.9,1248,74,5
550000,2013,90000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
200000,2007,70000,Diesel,Individual,Manual,2,13.93,2179,138.1,7
280000,2012,65000,Petrol,Individual,Manual,1,20.36,1197,78.9,5
580000,2014,88000,Diesel,Individual,Manual,1,23.4,1248,74,5
100000,2009,80000,Diesel,Individual,Manual,3,18.8,1248,90,5
550000,2014,60000,Diesel,Individual,Manual,1,14,2523,75,8
700000,2017,38000,Diesel,Individual,Manual,1,18.49,1493,100,7
150000,2010,80000,Petrol,Individual,Manual,3,15,1368,90,5
190000,2014,60000,Petrol,Individual,Manual,2,21.1,814,55.2,5
500000,2013,110000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
640000,2017,110000,Diesel,Individual,Manual,1,25.2,1248,74,5
340000,2011,145000,Diesel,Individual,Manual,1,20.86,1199,75,5
811000,2019,43000,Diesel,Individual,Manual,1,22.54,1396,88.76,5
409999,2016,120000,Diesel,Individual,Manual,1,23.2,1248,73.94,5
220000,2007,136000,Petrol,Individual,Manual,2,16.1,1298,88.2,5
170000,2013,120000,Diesel,Individual,Manual,2,17.88,1405,48.21,5
700000,2018,25000,Petrol,Individual,Manual,1,18.6,1197,81.86,5
950000,2015,80000,Diesel,Individual,Manual,2,15.4,2179,120,7
80000,2003,40000,Petrol,Individual,Manual,2,14.4,1599,94,5
2711000,2017,9000,Diesel,Dealer,Automatic,1,13.6,1999,177,5
5150000,2019,20000,Petrol,Dealer,Automatic,1,22.37,2487,214.56,5
3200000,2017,45000,Diesel,Dealer,Automatic,1,19.33,1999,177,5
503000,2015,110000,Diesel,Individual,Manual,1,14.1,2179,147.94,7
3800000,2019,20000,Diesel,Individual,Automatic,1,18,1969,190,5
2000000,2016,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494,157.7,5
225000,2013,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998,67.05,5
740000,2018,38817,Diesel,Dealer,Manual,1,27.39,1248,74,5
550000,2016,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199,88.7,5
750000,2013,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494,100.6,7
650000,2019,5621,Petrol,Trustmark Dealer,Automatic,1,22,1197,81.8,5
625000,2017,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496,88.73,5
600000,2018,69779,Petrol,Dealer,Automatic,1,22,1197,81.8,5
450000,2017,56290,Diesel,Dealer,Manual,1,24,1186,73.97,5
5400000,2019,7500,Diesel,Dealer,Automatic,1,16.78,1995,190,5
5500000,2019,8500,Diesel,Dealer,Automatic,1,16.78,1995,190,5
779000,2019,7032,Petrol,Trustmark Dealer,Automatic,1,19,1199,88.76,5
645000,2016,11000,Petrol,Dealer,Automatic,1,14.3,1598,103.5,5
2475000,2018,2000,Diesel,Dealer,Automatic,1,16.8,1984,150,5
420000,2014,120000,Diesel,Individual,Manual,2,23.4,1248,74,5
899000,2018,35000,Diesel,Individual,Manual,1,25.1,1248,88.5,5
459999,2019,35000,Petrol,Individual,Manual,1,19.83,1198,67,5
150000,2008,120000,Diesel,Individual,Manual,2,18.1,1493,110,5
350000,2017,25000,Petrol,Individual,Manual,1,23.01,999,67,5
509999,2015,100000,Diesel,Individual,Manual,2,23.59,1364,67.05,5
500000,2013,120000,Diesel,Individual,Manual,3,15.96,2523,62.1,9
370000,2017,35000,Petrol,Individual,Manual,1,17.57,1193,88.7,5
240000,2013,44000,Petrol,Individual,Manual,2,20.92,998,67.1,5
530000,2015,100000,Diesel,Individual,Manual,2,22.54,1396,88.73,5
1000000,2015,133000,Diesel,Individual,Manual,2,15.4,2179,120,7
1600000,2018,35000,Diesel,Individual,Manual,2,13.68,2393,147.8,7
350000,2014,64000,Petrol,Individual,Manual,1,20.36,1197,78.9,5
1100000,2015,70000,Diesel,Individual,Automatic,1,16,2179,140,7
220000,2011,70000,Petrol,Individual,Manual,1,18.5,1197,80,5
350000,2015,100000,Petrol,Individual,Manual,1,18.9,1197,82,5
370000,2013,90000,Diesel,Individual,Manual,2,22.9,1248,74,5
220000,2014,50000,Petrol,Individual,Manual,1,17.5,1298,85.8,5
200000,2013,80000,Diesel,Individual,Manual,1,22.1,1248,76.9,5
400000,2017,50000,Diesel,Individual,Manual,1,25.32,1198,77,6
150000,2009,55000,Petrol,Individual,Manual,1,14.6,1368,88.7,5
1500000,2020,40000,Petrol,Individual,Automatic,1,10.75,2694,163.7,8
130000,2011,70000,Petrol,Individual,Manual,2,14,796,35,5
185000,2013,80000,Petrol,Individual,Manual,2,22.74,796,47.3,5
450000,2012,120000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
500000,2018,20000,Petrol,Individual,Manual,2,18.9,1197,81.86,5
570000,2017,31596,Petrol,Dealer,Manual,1,17,1497,121.36,5
650000,2013,85710,Diesel,Dealer,Manual,1,15.1,2179,140,7
1680000,2012,129627,Diesel,Dealer,Manual,1,11.5,2982,171,7
250000,2018,10000,Petrol,Individual,Manual,1,22.7,799,53.64,5
320000,2014,15000,Petrol,Individual,Manual,1,20.36,1197,78.9,5
440000,2017,35000,Petrol,Individual,Automatic,1,20.51,998,67,5
315000,2013,49000,Petrol,Individual,Manual,2,18.5,1197,82.85,5
202999,2010,158000,Diesel,Individual,Manual,1,18.8,1248,90,5
179000,2012,30000,Petrol,Individual,Manual,2,21.1,814,55.2,5
140000,2008,60000,Petrol,Individual,Manual,2,20.36,1197,78.9,5
150000,2008,40000,Petrol,Individual,Manual,2,18.2,1061,64,5
440000,2011,60000,Diesel,Individual,Manual,2,13.6,2523,63,7
250000,2011,55130,Diesel,Dealer,Manual,2,20,1399,68,5
330000,2014,22000,Petrol,Individual,Manual,1,20.51,998,67.04,5
250000,2010,48000,Petrol,Individual,Manual,1,15.6,1196,70,5
335000,2012,45000,Petrol,Individual,Manual,1,18.5,1197,82.85,5
1025000,2016,22522,Diesel,Dealer,Manual,1,16,2179,140,7
320000,2012,51856,Petrol,Dealer,Manual,3,18.5,1197,80,5
550000,2015,29434,Petrol,Individual,Manual,1,20.73,1373,91.1,5
800000,2018,25000,Diesel,Individual,Manual,1,25.5,1498,98.6,5
380000,2017,28000,Petrol,Individual,Manual,2,23.84,1199,84,5
400000,2013,44500,Diesel,Individual,Manual,2,20.46,1461,83.8,5
375000,2016,34500,Petrol,Individual,Manual,1,20.51,998,67.04,5
1100000,2017,20000,Petrol,Individual,Automatic,1,18,1497,117.6,5
650000,2018,15000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
361000,2014,26000,Petrol,Individual,Automatic,1,19.34,1198,76,5
140000,2012,20000,Petrol,Individual,Manual,1,21.1,814,55.2,5
550000,2019,3000,Petrol,Individual,Manual,1,20.14,1197,81.86,5
670000,2019,20000,Petrol,Individual,Manual,1,19.5,1199,88.76,5
880000,2017,25000,Diesel,Individual,Manual,1,24.3,1248,88.5,5
950000,2018,35000,Diesel,Individual,Manual,1,23,1498,98.96,5
300000,2010,60000,Diesel,Individual,Manual,1,18.3,1991,147.9,5
1150000,2017,6825,Petrol,Individual,Automatic,1,18,1497,117.6,5
450000,2015,155000,Diesel,Individual,Automatic,1,14.81,1998,163.7,5
600000,2016,13500,Petrol,Individual,Manual,1,17.5,1373,91.1,7
700000,2008,260000,Diesel,Individual,Manual,1,12.8,2494,102,8
600000,2018,65000,Diesel,Individual,Manual,1,25.4,1186,73.97,5
630000,2014,95000,Diesel,Individual,Manual,2,14.02,2179,118.3,8
590000,2016,40000,Petrol,Individual,Manual,2,20.73,1373,91.1,5
420000,2019,30000,Petrol,Individual,Manual,1,20.3,1086,68,5
1950000,2016,120000,Diesel,Individual,Manual,1,13.5,2477,175.56,7
541000,2013,112011,Diesel,Individual,Manual,1,13.93,2179,138.1,7
900000,2015,125000,Diesel,Individual,Manual,1,12.99,2494,100.6,7
900000,2015,125000,Diesel,Individual,Manual,1,12.99,2494,100.6,7
250000,2009,43000,Diesel,Individual,Manual,1,18.8,1248,90,5
670000,2019,53534,Diesel,Individual,Manual,1,15.96,2523,62.1,7
530000,2019,20000,Petrol,Individual,Manual,1,20.3,1199,83.81,5
150000,2012,70000,Diesel,Individual,Manual,2,25.44,936,57.6,5
550000,2013,70000,Diesel,Individual,Manual,3,15.1,2179,140,7
650000,2015,150000,Diesel,Individual,Manual,1,15.4,1997,120,7
180000,2012,100000,Diesel,Individual,Manual,2,19.4,1405,70,5
585000,2015,50000,Diesel,Individual,Manual,1,16.55,2498,105,7
345000,2013,120000,Petrol,Individual,Manual,2,18.5,1197,82.85,5
350000,2013,110000,Diesel,Individual,Manual,3,22.9,1248,74,5
725000,2016,140000,Petrol,Individual,Manual,1,15.4,1497,117.3,7
250000,2012,120000,Diesel,Individual,Manual,1,15.42,1405,70,7
45000,2002,70000,Petrol,Individual,Manual,2,16.1,796,37,4
409999,2007,248119,Diesel,Individual,Manual,4,12.8,2494,102,8
325000,2017,16500,Petrol,Individual,Manual,2,23.01,999,67,5
350000,2016,9900,Petrol,Individual,Manual,1,23.95,998,67.05,5
180000,2012,80000,Petrol,Individual,Manual,3,19.7,796,46.3,5
150000,2010,100000,Petrol,Individual,Manual,2,16,1368,90,5
700000,2020,20000,Petrol,Individual,Manual,1,23.26,1197,88.5,5
795000,2016,90000,Diesel,Individual,Manual,1,28.09,1248,88.5,5
950000,2019,15000,Diesel,Individual,Manual,1,16.55,2498,105,6
885000,2018,75000,Diesel,Individual,Automatic,1,21.5,1498,108.5,5
160000,2011,140000,Diesel,Individual,Manual,1,21.1,1248,73.9,5
300000,2012,120000,Diesel,Individual,Manual,2,23,1396,90,5
950000,2018,75000,Diesel,Individual,Automatic,1,21.5,1498,108.5,5
549000,2015,90000,Diesel,Individual,Manual,1,20.77,1248,88.76,7
3000000,2018,20000,Diesel,Individual,Automatic,1,20.38,1968,143,5
1200000,2015,61000,Diesel,Individual,Manual,1,12.99,2494,100.6,7
570000,2012,100000,Diesel,Individual,Manual,2,21.8,1461,78,5
800000,2017,60000,Diesel,Individual,Manual,2,16.55,2498,105,6
375000,2009,100000,Diesel,Individual,Manual,1,18.1,1493,110,5
300000,2009,170000,Diesel,Individual,Manual,3,13.6,2523,63,7
350000,2013,100000,Petrol,Individual,Manual,2,16.78,1496,88.73,5
400000,2011,120000,Diesel,Individual,Manual,2,13.6,2523,63,7
434999,2015,50000,Diesel,Individual,Manual,1,20.14,1498,88.8,5
260000,2015,25000,Petrol,Individual,Manual,1,22.74,796,47.3,5
450000,2013,24019,Diesel,Individual,Manual,1,22.9,1248,74,5
459999,2013,80000,Diesel,Individual,Manual,2,22.32,1582,126.32,5
210000,2011,100000,Diesel,Individual,Manual,2,21.1,1248,73.9,5
540000,2015,93000,Petrol,Individual,Manual,2,20.85,1197,83.14,5
710000,2017,50000,Diesel,Individual,Manual,1,24.52,1248,88.5,7
285000,2018,22000,Petrol,Individual,Manual,1,24.7,796,47.3,5
990000,2019,19600,Diesel,Individual,Manual,1,22.1,1396,88.7,5
362000,2017,104000,Petrol,Individual,Manual,1,15.64,1193,64.1,5
880000,2017,33000,Diesel,Individual,Manual,1,23,1498,98.96,5
700000,2017,60000,Diesel,Individual,Manual,1,18.49,1493,100,7
600000,2016,60000,Diesel,Individual,Manual,1,15.96,2523,63,9
700000,2015,40000,Petrol,Individual,Manual,1,13.24,1598,102.5,5
400000,2016,60000,Diesel,Individual,Manual,1,27.28,1047,69,5
350000,2007,376412,Diesel,Individual,Manual,2,12.8,2494,102,8
425000,2014,80000,Petrol,Individual,Manual,3,16.02,1373,93.7,7
180000,2012,70000,Petrol,Individual,Manual,1,17.92,1086,62.1,5
170000,2012,90000,Petrol,Individual,Manual,3,20.92,998,67.1,5
370000,2014,183000,Diesel,Individual,Manual,1,15.96,2523,63,9
800000,2018,27000,Diesel,Individual,Manual,1,24.3,1248,88.5,5
900000,2017,35000,Diesel,Individual,Manual,1,23,1498,98.96,5
390000,2013,120000,Diesel,Individual,Manual,1,22.9,1248,74,5
445000,2014,80000,Diesel,Individual,Manual,2,23.4,1248,74,5
459999,2014,70000,Diesel,Individual,Manual,4,23.4,1248,74,5
200000,2009,120000,Diesel,Individual,Manual,2,21.1,1248,73.9,5
350000,2012,72000,Petrol,Individual,Manual,2,17.5,1197,85.8,5
95000,2007,120000,Diesel,Individual,Manual,2,12,2092,127,7
550000,2014,250000,Diesel,Individual,Manual,1,23.59,1364,67.04,5
900000,2016,100000,Diesel,Individual,Manual,1,13.58,2499,72.4,9
350000,2013,120000,Diesel,Individual,Manual,2,15.3,2956,83.83,7
325000,2015,50000,Petrol,Individual,Automatic,1,19.34,1198,76,5
455999,2014,32000,Petrol,Individual,Manual,1,18.9,1197,82,5
129000,2008,60000,Petrol,Individual,Manual,1,19.7,796,46.3,5
254000,2017,40000,Petrol,Individual,Manual,1,24.7,796,47.3,5
570000,2014,48000,Diesel,Individual,Manual,1,21.7,1498,98.96,5
840000,2018,30000,Diesel,Individual,Manual,1,19.87,1461,83.14,5
235000,2010,100000,Diesel,Individual,Manual,2,13.93,2179,138.1,7
700000,2016,50000,Diesel,Individual,Manual,1,18.49,1493,100,7
528000,2018,5000,Petrol,Individual,Manual,1,18.9,1197,81.86,5
1500000,2017,12000,Diesel,Individual,Manual,1,17.1,1956,170,5
560000,2016,72000,Diesel,Individual,Manual,1,15.96,2523,63,9
600000,2016,70000,Diesel,Individual,Manual,1,15.96,2523,63,9
102000,2007,50000,Petrol,Individual,Manual,2,15.26,1150,74.9,5
750000,2014,70000,Diesel,Individual,Manual,2,15.1,2179,140,7
148000,2010,70000,Petrol,Individual,Manual,3,14.7,1150,76,5
650000,2015,50000,Petrol,Individual,Manual,1,21.4,1197,83.1,5
310000,2012,40000,Petrol,Individual,Manual,1,16.47,1198,73.9,5
480000,2014,30000,Petrol,Individual,Manual,1,19.1,1197,82,5
320000,2018,15000,Petrol,Individual,Manual,1,24.7,796,47.3,5
750000,2015,40000,Petrol,Individual,Manual,1,17.4,1497,117.3,5
370000,2017,40000,Petrol,Individual,Manual,1,19.49,1198,67.04,5
320000,2013,60000,Petrol,Individual,Manual,4,18.6,1197,85.8,5
420000,2013,67000,Petrol,Individual,Manual,1,18.6,1197,85.8,5
240000,2010,60000,Petrol,Individual,Manual,2,17.5,1298,85.8,5
220000,2017,60000,Petrol,Individual,Manual,1,22.5,999,67,5
350000,2016,30000,Petrol,Individual,Manual,1,23.84,1199,84,5
675000,2018,40000,Diesel,Individual,Manual,1,25.8,1498,98.6,5
434999,2016,50000,Petrol,Individual,Manual,2,18.16,1197,78.8,5
125000,2006,200000,Petrol,Individual,Automatic,3,13.1,1997,141.1,5
400000,2016,14000,Petrol,Individual,Manual,2,18.15,1198,82,6
425000,2015,70000,Diesel,Individual,Manual,1,13.58,2499,72.4,9
311000,2010,94000,Diesel,Individual,Manual,2,21.1,1248,75,5
509999,2015,197000,Diesel,Individual,Manual,1,13.58,2499,72.4,10
530000,2015,79000,Diesel,Individual,Manual,2,25.83,1498,99,5
210000,2008,120000,Diesel,Individual,Manual,2,18.7,1896,66,5
977000,2019,30000,Diesel,Individual,Manual,1,17.3,1497,121,8
440000,2018,20000,Petrol,Individual,Manual,1,20.51,998,67.04,5
440000,2018,17000,Petrol,Individual,Manual,1,20.51,998,67.04,5
655000,2018,20000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
295000,2016,60000,Petrol,Individual,Manual,1,25.17,799,53.3,5
655000,2018,20000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
65000,2007,70000,Petrol,Individual,Manual,3,15,1086,66.6,5
1200000,2017,150000,Diesel,Individual,Manual,1,17.6,2179,153.86,7
1251000,2017,35000,Diesel,Individual,Manual,1,17.6,2179,153.86,7
200000,2010,60000,Diesel,Individual,Manual,1,23.03,1396,69,5
750000,2016,40000,Diesel,Individual,Manual,1,21.19,1396,88.73,5
475000,2017,57000,Petrol,Individual,Manual,1,17.8,1198,86.7,5
110000,2012,120000,Diesel,Individual,Manual,2,17.8,1405,70,5
350000,2017,30000,Petrol,Individual,Manual,1,23.01,999,67,5
450000,2016,175000,Diesel,Individual,Manual,1,23.4,1248,74,5
150000,2010,90000,Diesel,Individual,Manual,1,17,1405,70,5
80000,2009,110000,Diesel,Individual,Manual,2,17.2,1396,53.5,5
430000,2015,35000,Petrol,Individual,Manual,2,18.6,1197,81.83,5
1450000,2017,81000,Diesel,Individual,Manual,1,13.68,2393,147.8,7
360000,2011,100000,Diesel,Individual,Manual,1,18.3,1991,147.9,5
1445000,2017,60000,Diesel,Individual,Automatic,1,17.6,2179,153.86,7
670000,2016,60000,Diesel,Individual,Manual,1,26,1498,98.6,5
2000000,2016,70000,Petrol,Individual,Automatic,1,13.7,1991,183,5
440000,2015,50000,Diesel,Individual,Manual,1,25.8,1498,98.6,5
254999,2012,90000,Diesel,Individual,Manual,1,23,1396,90,5
530000,2018,65000,Petrol,Individual,Manual,1,19.02,1198,67.05,7
890000,2016,40000,Diesel,Individual,Manual,2,16,1997,140,7
280000,2013,80000,Diesel,Individual,Manual,2,22.07,1199,73.9,5
725000,2017,35000,Petrol,Individual,Automatic,1,21.21,1197,81.8,5
700000,2016,30000,Diesel,Individual,Manual,1,18.49,1493,100,7
90000,2007,70000,Petrol,Individual,Manual,1,18.2,998,67.1,5
287000,2015,100000,Petrol,Individual,Manual,2,19.81,1086,68.05,5
1380000,2018,55000,Petrol,Individual,Automatic,1,14.8,1591,121.3,5
750000,2013,80000,Diesel,Individual,Manual,2,12.99,2494,100.6,7
650000,2016,40000,Petrol,Individual,Manual,1,17.43,1396,105.5,5
240000,2013,108916,Petrol,Individual,Manual,2,20.51,998,67.04,5
290000,2013,40000,Petrol,Individual,Manual,2,21.1,814,55.2,5
229999,2014,80000,Petrol,Individual,Manual,1,21.1,814,55.2,5
1000000,2016,50000,Diesel,Individual,Manual,2,26,1498,98.6,5
200000,2012,90000,Petrol,Individual,Manual,2,17.92,1086,62.1,5
90000,2004,70000,Petrol,Individual,Manual,4,19.7,796,46.3,5
330000,2012,90000,Diesel,Individual,Manual,1,23,1396,90,5
200000,2009,70000,Diesel,Individual,Manual,1,21.1,1248,73.9,5
420000,2018,31000,Diesel,Individual,Manual,1,25.32,1198,77,6
260000,2009,120000,Diesel,Individual,Manual,2,19.3,1248,73.9,5
590000,2016,40000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
545000,2015,180000,Diesel,Individual,Manual,1,25.2,1248,74,5
210000,2011,90000,Petrol,Individual,Manual,2,18.9,998,67.1,5
185000,2008,110000,Petrol,Individual,Manual,2,17.7,1497,78,5
125000,2006,59000,Petrol,Individual,Manual,2,18.9,998,67.1,5
280000,2014,60000,Petrol,Individual,Manual,2,21.1,814,55.2,5
98000,2005,70000,Petrol,Individual,Manual,2,18.9,998,67.1,5
100000,2009,190000,Diesel,Individual,Manual,1,17,1405,71,5
250000,2013,180000,Diesel,Individual,Manual,1,20.8,1461,64.1,5
750000,2010,150000,Diesel,Individual,Manual,2,11.5,2982,171,7
160000,2007,130000,Diesel,Individual,Manual,2,16.52,1991,123.7,5
509999,2013,120000,Diesel,Individual,Automatic,2,22.32,1582,126.3,5
95000,2009,80000,Diesel,Individual,Manual,2,17.88,1396,52.8,5
525000,2014,80000,Diesel,Individual,Manual,2,22.32,1582,126.32,5
278000,2017,20000,Petrol,Individual,Manual,1,22.5,999,67,5
50000,1997,60000,Petrol,Individual,Manual,2,16.1,796,37,4
254999,2011,120000,Diesel,Individual,Manual,3,22.07,1199,73.9,5
675000,2019,10000,Petrol,Individual,Manual,1,21.21,1197,81.8,5
600000,2016,147000,Diesel,Individual,Manual,2,26.59,1248,74,5
950000,2018,51000,Diesel,Individual,Manual,1,25.1,1248,88.5,5
229999,2007,60000,Petrol,Individual,Manual,3,17.7,1497,78,5
600000,2009,220000,Diesel,Individual,Manual,1,12.8,2494,102,8
330000,2017,20000,Petrol,Individual,Manual,1,24.7,796,47.3,5
350000,2017,40000,Petrol,Individual,Manual,1,23.95,998,67.05,5
560000,2016,35000,Petrol,Individual,Manual,1,16.2,1199,74,5
440000,2017,30000,Petrol,Individual,Manual,1,20.51,998,67.04,5
220000,2011,90000,Petrol,Individual,Manual,2,19,998,66.1,5
750000,2017,110000,Diesel,Individual,Manual,2,28.4,1248,74.02,5
800000,2015,140000,Diesel,Individual,Manual,1,15.1,2179,140,7
59259,2007,104000,Diesel,Individual,Manual,2,17.2,1396,53.5,5
740000,2018,9000,Petrol,Individual,Automatic,1,21.4,1197,83.1,5
570000,2019,19000,Petrol,Individual,Automatic,2,20.89,1197,81.8,5
430000,2017,20000,Petrol,Individual,Automatic,1,20.51,998,67,5
800000,2016,70000,Diesel,Individual,Manual,1,24.3,1248,88.5,5
450000,2015,53000,Diesel,Individual,Manual,1,24,1120,70,5
420000,2013,105000,Diesel,Individual,Manual,2,23.4,1248,74,5
750000,2015,16000,Diesel,Individual,Manual,1,18.06,2523,63,7
780000,2019,7200,Petrol,Individual,Manual,1,21.1,998,100.5,5
320000,2011,77000,Diesel,Individual,Manual,2,22.07,1199,73.9,5
690000,2017,40000,Diesel,Individual,Manual,1,25.32,1198,77,6
375000,2012,70000,Diesel,Individual,Manual,2,19.3,1248,73.9,5
620000,2017,50000,Petrol,Individual,Manual,1,18.12,1196,86.8,5
370000,2016,58000,Petrol,Individual,Manual,2,15.37,1196,73,7
770000,2013,85000,Diesel,Individual,Manual,1,16.55,2498,105,7
500000,2014,65000,Petrol,Individual,Manual,1,19.1,1197,81.86,5
450000,2017,120000,Diesel,Individual,Manual,1,25.32,1198,77,6
195000,2013,50000,Petrol,Individual,Manual,2,17.92,1086,62.1,5
472000,2018,30000,Petrol,Individual,Automatic,1,20.51,998,67,5
250000,2014,58000,Petrol,Individual,Manual,2,23.95,998,67.05,5
165000,2011,70000,Diesel,Individual,Manual,2,25.44,936,57.6,5
525000,2018,110000,Diesel,Individual,Manual,2,20.65,1248,88.7,5
145000,2003,65000,Petrol,Individual,Manual,3,18.9,998,67.1,5
325000,2013,100000,Diesel,Individual,Manual,1,22.3,1248,88.8,5
660000,2017,60000,Diesel,Individual,Manual,2,16.5,1493,70,7
310000,2014,90000,Diesel,Individual,Manual,2,19.68,1399,67,5
250000,2008,200000,Diesel,Individual,Manual,1,13.6,2523,63,7
330000,2014,100000,Diesel,Individual,Manual,2,19.68,1399,67,5
250000,2012,80000,Diesel,Individual,Manual,2,20,1399,68,5
650000,2017,60000,Diesel,Individual,Automatic,1,17.45,1493,100,7
305000,2016,40000,Petrol,Individual,Manual,1,23.95,998,67.05,5
600000,2015,50000,Diesel,Individual,Manual,1,26.21,1248,88.5,5
280000,2015,110000,Petrol,Individual,Manual,1,20.51,998,67.04,5
153000,2011,50000,Diesel,Individual,Manual,2,23.57,1396,70,5
700000,2018,30000,Diesel,Individual,Manual,1,18.49,1493,100,7
325000,2017,40000,Petrol,Individual,Manual,1,25.17,799,53.3,5
305000,2016,40000,Petrol,Individual,Manual,1,23.95,998,67.05,5
155000,2006,70000,Petrol,Individual,Manual,2,16.1,796,37,4
235000,2012,80000,Petrol,Individual,Manual,3,20.92,998,67.1,5
500000,2016,15000,Petrol,Individual,Manual,1,20.4,1197,81.8,5
120000,2004,150000,Diesel,Individual,Manual,2,13.6,2523,63,7
675000,2016,88000,Diesel,Dealer,Automatic,1,21.66,1498,103.52,5
950000,2014,80000,Diesel,Dealer,Manual,1,12.99,2494,100.6,7
1051000,2018,59865,Diesel,Dealer,Manual,1,15.1,2179,152.87,7
591000,2016,60000,Diesel,Dealer,Manual,1,21.49,1498,108.5,5
585000,2015,72000,Diesel,Dealer,Manual,1,22.54,1396,88.73,5
1025000,2017,68140,Petrol,Dealer,Automatic,1,18,1497,117.6,5
450000,2014,53190,Diesel,Dealer,Manual,1,28.4,1248,74,5
484999,2014,70100,Diesel,Dealer,Manual,1,22.54,1396,88.73,5
650000,2018,47725,Diesel,Dealer,Manual,1,27.3,1498,98.6,5
